Date;CutFlowers;PotOwn;PotPurchased;Wholesale;FruitsVegs;Commodity;mean_temp;mean_humid;mean_prec_height_mm;total_prec_height_mm;mean_prec_flag;total_prec_flag;mean_sun_dur_min;total_sun_dur_h;public_holiday;school_holiday
2017-10-20;280,5000000000;9,0000000000;118,4000000000;0,0000000000;19,9000000000;55,5000000000;11,9916666667;83,2083333333;0,0000000000;0,0000000000;0,2916666667;True;3,8333333333;1,5333333333;no;no
2017-10-21;300,5000000000;0,0000000000;19,1000000000;0,0000000000;11,2500000000;12,2900000000;11,8625000000;87,2083333333;0,1750000000;4,2000000000;0,3333333333;True;5,0555555556;2,0222222222;no;no
2017-10-22;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;9,8708333333;81,2916666667;0,0583333333;1,4000000000;0,4583333333;True;4,8333333333;1,9333333333;no;no
2017-10-23;196,5000000000;22,9000000000;62,8000000000;0,0000000000;24,3000000000;37,3900000000;8,8250000000;87,3333333333;0,0291666667;0,7000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2017-10-24;374,2000000000;79,6000000000;101,3000000000;0,0000000000;15,1100000000;23,6500000000;11,2083333333;88,9166666667;0,0041666667;0,1000000000;0,2083333333;True;0,0000000000;0,0000000000;no;no
2017-10-25;569,8000000000;1,2000000000;159,0000000000;0,0000000000;31,0500000000;83,1500000000;12,1750000000;92,9583333333;0,0208333333;0,5000000000;0,4166666667;True;0,0000000000;0,0000000000;no;no
2017-10-26;447,2000000000;0,0000000000;39,1000000000;0,0000000000;20,7800000000;18,4000000000;11,0166666667;93,8333333333;0,0000000000;0,0000000000;0,0000000000;False;0,0555555556;0,0222222222;no;no
2017-10-27;807,6000000000;0,0000000000;75,3000000000;0,0000000000;14,8500000000;99,3500000000;10,6750000000;80,3750000000;0,2208333333;5,3000000000;0,5833333333;True;7,0555555556;2,8222222222;no;no
2017-10-28;819,7000000000;0,0000000000;41,6000000000;0,0000000000;16,6000000000;105,5500000000;8,8375000000;77,1250000000;0,0666666667;1,6000000000;0,2500000000;True;0,3888888889;0,1555555556;no;no
2017-10-29;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;9,1041666667;73,4166666667;0,3125000000;7,5000000000;0,7500000000;True;13,2777777778;5,3111111111;no;no
2017-10-30;2169,4000000000;0,0000000000;103,2000000000;0,0000000000;21,5500000000;99,7900000000;5,9958333333;80,1666666667;0,0458333333;1,1000000000;0,4166666667;True;11,4444444444;4,5777777778;no;herbstferien
2017-10-31;868,4000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;19,2000000000;5,1291666667;82,6250000000;0,0041666667;0,1000000000;0,0416666667;True;5,1111111111;2,0444444444;Reformationstag;herbstferien
2017-11-01;148,3000000000;0,0000000000;33,9000000000;0,0000000000;4,4400000000;0,0000000000;6,4833333333;85,8333333333;0,0083333333;0,2000000000;0,4583333333;True;9,2222222222;3,6888888889;Allerheiligen;herbstferien
2017-11-02;164,8000000000;6,0000000000;20,8000000000;0,0000000000;8,3000000000;54,9400000000;9,0500000000;82,3750000000;0,0000000000;0,0000000000;0,0000000000;False;14,1111111111;5,6444444444;no;herbstferien
2017-11-03;135,5000000000;16,4000000000;73,1000000000;0,0000000000;17,2500000000;74,9500000000;5,8583333333;90,3750000000;0,0000000000;0,0000000000;0,0000000000;False;15,5555555556;6,2222222222;no;herbstferien
2017-11-04;126,0000000000;0,0000000000;35,8000000000;0,0000000000;3,1000000000;78,7000000000;5,5791666667;91,7500000000;0,0000000000;0,0000000000;0,0000000000;False;1,3333333333;0,5333333333;no;herbstferien
2017-11-05;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;7,2958333333;91,2083333333;0,3125000000;7,5000000000;0,5833333333;True;0,0555555556;0,0222222222;no;no
2017-11-06;90,6000000000;0,0000000000;3,7000000000;0,0000000000;12,6000000000;40,5900000000;5,9583333333;83,9166666667;0,0041666667;0,1000000000;0,1250000000;True;1,2222222222;0,4888888889;no;no
2017-11-07;310,8000000000;0,0000000000;85,0000000000;0,0000000000;3,2000000000;107,1900000000;6,9458333333;81,4583333333;0,0000000000;0,0000000000;0,0000000000;False;0,0555555556;0,0222222222;no;no
2017-11-08;244,1000000000;0,0000000000;29,0000000000;0,0000000000;18,1000000000;72,1500000000;7,7916666667;83,3750000000;0,1333333333;3,2000000000;0,2500000000;True;2,4444444444;0,9777777778;no;no
2017-11-09;119,7000000000;0,0000000000;5,0000000000;0,0000000000;5,0000000000;98,3900000000;7,2083333333;94,2500000000;0,0291666667;0,7000000000;0,3333333333;True;0,0000000000;0,0000000000;no;no
2017-11-10;378,9000000000;0,0000000000;43,4000000000;0,0000000000;23,7900000000;63,3500000000;6,1125000000;87,5416666667;0,1083333333;2,6000000000;0,5833333333;True;0,0000000000;0,0000000000;no;no
2017-11-11;186,9000000000;0,0000000000;40,9000000000;0,0000000000;0,0000000000;32,3000000000;5,2291666667;90,1666666667;0,1708333333;4,1000000000;0,5000000000;True;0,0000000000;0,0000000000;no;no
2017-11-12;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;2,0750000000;95,7916666667;0,5666666667;13,6000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2017-11-13;54,9000000000;0,0000000000;0,0000000000;0,0000000000;6,9000000000;50,2000000000;2,3958333333;88,3333333333;0,0041666667;0,1000000000;0,3750000000;True;3,7222222222;1,4888888889;no;no
2017-11-14;57,8000000000;0,0000000000;0,0000000000;0,0000000000;19,9800000000;31,8900000000;1,3416666667;92,3333333333;0,0000000000;0,0000000000;0,0416666667;True;1,2777777778;0,5111111111;no;no
2017-11-15;162,0000000000;0,0000000000;10,3000000000;0,0000000000;14,2000000000;13,7000000000;2,2333333333;90,3333333333;0,0000000000;0,0000000000;0,1666666667;True;0,0000000000;0,0000000000;no;no
2017-11-16;67,0000000000;0,0000000000;112,2000000000;0,0000000000;10,0000000000;12,1900000000;4,6708333333;87,5416666667;0,0000000000;0,0000000000;0,0416666667;True;0,0000000000;0,0000000000;no;no
2017-11-17;36,2000000000;0,0000000000;17,4000000000;0,0000000000;8,3300000000;30,6700000000;3,2500000000;93,5416666667;0,0666666667;1,6000000000;0,4583333333;True;0,0000000000;0,0000000000;no;no
2017-11-18;166,7000000000;0,0000000000;47,7000000000;0,0000000000;10,8500000000;63,8500000000;4,3458333333;81,7500000000;0,0000000000;0,0000000000;0,0833333333;True;2,7777777778;1,1111111111;no;no
2017-11-19;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;4,2125000000;82,7500000000;0,0833333333;2,0000000000;0,7500000000;True;4,7777777778;1,9111111111;no;no
2017-11-20;80,9000000000;0,0000000000;28,9000000000;0,0000000000;16,4000000000;24,1000000000;3,4958333333;86,0833333333;0,3416666667;8,2000000000;0,5000000000;True;0,0000000000;0,0000000000;no;no
2017-11-21;95,5000000000;0,0000000000;108,5000000000;0,0000000000;14,1000000000;60,1900000000;7,0166666667;90,3750000000;0,1208333333;2,9000000000;0,7500000000;True;0,0000000000;0,0000000000;no;no
2017-11-22;463,7000000000;0,0000000000;272,3000000000;0,0000000000;10,7000000000;221,1500000000;6,4625000000;88,0833333333;0,0000000000;0,0000000000;0,0000000000;False;16,5000000000;6,6000000000;no;no
2017-11-23;216,9000000000;0,0000000000;58,3000000000;0,0000000000;0,0000000000;45,7000000000;7,0583333333;77,2083333333;0,0000000000;0,0000000000;0,0000000000;False;16,3888888889;6,5555555556;no;no
2017-11-24;464,1000000000;0,0000000000;198,4000000000;0,0000000000;5,3000000000;315,3700000000;10,6083333333;77,3333333333;0,0458333333;1,1000000000;0,4583333333;True;4,3888888889;1,7555555556;no;no
2017-11-25;1046,9000000000;21,9000000000;276,4000000000;0,0000000000;0,0000000000;1592,3000000000;6,5000000000;90,3750000000;0,5750000000;13,8000000000;0,8750000000;True;0,0000000000;0,0000000000;no;no
2017-11-26;482,3000000000;0,0000000000;276,2000000000;0,0000000000;0,0000000000;1656,7400000000;2,4916666667;83,9166666667;0,0083333333;0,2000000000;0,4166666667;True;0,1666666667;0,0666666667;no;no
2017-11-27;384,1000000000;0,0000000000;152,5000000000;0,0000000000;0,0000000000;103,0900000000;3,3833333333;85,1250000000;0,2583333333;6,2000000000;0,4583333333;True;0,3333333333;0,1333333333;no;no
2017-11-28;152,0000000000;6,0000000000;52,4000000000;0,0000000000;2,1000000000;258,2700000000;3,9458333333;93,7500000000;0,3875000000;9,3000000000;0,7916666667;True;0,0000000000;0,0000000000;no;no
2017-11-29;203,2000000000;0,0000000000;33,1000000000;0,0000000000;2,0000000000;171,3000000000;1,6583333333;94,1250000000;0,0166666667;0,4000000000;0,1250000000;True;1,8333333333;0,7333333333;no;no
2017-11-30;480,5000000000;0,0000000000;33,9000000000;0,0000000000;5,1000000000;109,4000000000;0,2291666667;94,7083333333;0,0291666667;0,7000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2017-12-01;619,6000000000;0,0000000000;58,8000000000;0,0000000000;4,5000000000;520,7000000000;0,3250000000;90,3750000000;0,0291666667;0,7000000000;0,1666666667;True;8,3333333333;3,3333333333;no;no
2017-12-02;151,6000000000;0,0000000000;36,9000000000;0,0000000000;3,0000000000;190,8100000000;-1,6791666667;84,0000000000;0,0000000000;0,0000000000;0,0000000000;False;13,4444444444;5,3777777778;no;no
2017-12-03;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-1,1791666667;83,0833333333;0,2916666667;7,0000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2017-12-04;591,8000000000;0,0000000000;36,3000000000;0,0000000000;2,0000000000;159,9500000000;1,2625000000;92,7916666667;0,0416666667;1,0000000000;0,8750000000;True;0,0000000000;0,0000000000;no;no
2017-12-05;143,8000000000;0,0000000000;48,4000000000;0,0000000000;9,1000000000;50,1800000000;3,6208333333;89,5000000000;0,0166666667;0,4000000000;0,5833333333;True;0,0000000000;0,0000000000;no;no
2017-12-06;250,2000000000;0,0000000000;9,0000000000;0,0000000000;4,2000000000;6,8000000000;4,1250000000;82,0000000000;0,0000000000;0,0000000000;0,0416666667;True;0,0000000000;0,0000000000;no;no
2017-12-07;135,9000000000;0,0000000000;32,4000000000;0,0000000000;12,0000000000;46,8000000000;3,1958333333;76,0416666667;0,0416666667;1,0000000000;0,0416666667;True;22,1666666667;8,8666666667;no;no
2017-12-08;97,0000000000;0,0000000000;19,9000000000;0,0000000000;9,4000000000;99,5400000000;3,4666666667;80,8750000000;0,1666666667;4,0000000000;0,5833333333;True;8,7777777778;3,5111111111;no;no
2017-12-09;103,9000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;32,4500000000;0,0041666667;75,1250000000;0,0125000000;0,3000000000;0,5416666667;True;0,9444444444;0,3777777778;no;no
2017-12-10;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-0,8041666667;81,7083333333;0,2041666667;4,9000000000;0,3750000000;True;0,8888888889;0,3555555556;no;no
2017-12-11;255,2000000000;0,0000000000;9,5000000000;0,0000000000;24,0000000000;37,0500000000;4,5125000000;93,6666666667;0,2625000000;6,3000000000;0,8750000000;True;0,0000000000;0,0000000000;no;no
2017-12-12;145,0000000000;0,0000000000;18,9000000000;0,0000000000;5,2000000000;52,1000000000;3,0500000000;78,0833333333;0,0333333333;0,8000000000;0,2916666667;True;0,6111111111;0,2444444444;no;no
2017-12-13;170,3000000000;0,0000000000;71,4000000000;0,0000000000;6,8000000000;168,4000000000;1,2125000000;83,2083333333;0,1500000000;3,6000000000;0,3333333333;True;10,7222222222;4,2888888889;no;no
2017-12-14;95,6000000000;18,0000000000;169,7000000000;0,0000000000;1,7500000000;34,2000000000;4,6375000000;75,3333333333;0,1916666667;4,6000000000;0,5833333333;True;12,0555555556;4,8222222222;no;no
2017-12-15;605,5000000000;0,0000000000;48,0000000000;0,0000000000;14,1000000000;119,6000000000;2,7500000000;90,9166666667;0,3083333333;7,4000000000;0,7916666667;True;3,1666666667;1,2666666667;no;no
2017-12-16;168,0000000000;0,0000000000;128,7000000000;0,0000000000;7,0000000000;57,1000000000;1,9375000000;87,1666666667;0,0000000000;0,0000000000;0,3333333333;True;5,7777777778;2,3111111111;no;no
2017-12-17;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;2,1125000000;82,3750000000;0,0083333333;0,2000000000;0,5416666667;True;0,0000000000;0,0000000000;no;no
2017-12-18;512,7000000000;0,0000000000;168,2000000000;0,0000000000;4,8000000000;147,5900000000;0,1750000000;82,8333333333;0,0000000000;0,0000000000;0,1250000000;True;1,2777777778;0,5111111111;no;no
2017-12-19;227,3000000000;0,0000000000;88,6000000000;0,0000000000;25,2500000000;51,4400000000;-0,8208333333;92,5416666667;0,0500000000;1,2000000000;0,2916666667;True;2,6666666667;1,0666666667;no;no
2017-12-20;606,7000000000;0,0000000000;33,1000000000;0,0000000000;9,9000000000;75,8500000000;2,0541666667;96,8750000000;0,0666666667;1,6000000000;0,7083333333;True;0,0000000000;0,0000000000;no;no
2017-12-21;396,9000000000;0,0000000000;45,4000000000;0,0000000000;34,8100000000;153,3300000000;4,5208333333;97,7500000000;0,2500000000;6,0000000000;0,7916666667;True;0,0000000000;0,0000000000;no;no
2017-12-22;1018,1000000000;0,0000000000;98,1000000000;0,0000000000;15,1700000000;99,5500000000;5,0125000000;97,1666666667;0,0208333333;0,5000000000;0,4166666667;True;2,2222222222;0,8888888889;no;no
2017-12-23;925,0000000000;0,0000000000;117,4000000000;0,0000000000;9,7200000000;108,6500000000;6,0791666667;91,3750000000;0,0000000000;0,0000000000;0,2916666667;True;0,0000000000;0,0000000000;no;weihnachtsferien
2017-12-24;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,4166666667;88,7083333333;0,0000000000;0,0000000000;0,7083333333;True;0,0000000000;0,0000000000;no;weihnachtsferien
2017-12-25;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;3,7708333333;86,8750000000;0,0000000000;0,0000000000;0,4166666667;True;0,0000000000;0,0000000000;Erster Weihnachtstag;weihnachtsferien
2017-12-26;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;2,5708333333;82,4166666667;0,0000000000;0,0000000000;0,1250000000;True;7,2222222222;2,8888888889;Zweiter Weihnachtstag;weihnachtsferien
2017-12-27;175,0000000000;0,0000000000;69,0000000000;1,3000000000;7,4600000000;50,5000000000;1,7500000000;88,7083333333;0,0125000000;0,3000000000;0,2500000000;True;4,0000000000;1,6000000000;no;weihnachtsferien
2017-12-28;672,3500000000;0,0000000000;35,4000000000;0,0000000000;0,7500000000;73,2000000000;2,0750000000;88,4583333333;0,3250000000;7,8000000000;0,6250000000;True;0,0000000000;0,0000000000;no;weihnachtsferien
2017-12-29;222,1000000000;0,0000000000;15,6000000000;0,0000000000;7,3800000000;68,4000000000;0,5125000000;79,6250000000;0,1041666667;2,5000000000;0,3750000000;True;7,3333333333;2,9333333333;no;weihnachtsferien
2017-12-30;197,0000000000;0,0000000000;7,8000000000;0,0000000000;4,3000000000;30,5000000000;3,1750000000;96,4583333333;0,2083333333;5,0000000000;0,3750000000;True;0,0000000000;0,0000000000;no;weihnachtsferien
2017-12-31;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;10,4791666667;81,1666666667;0,0791666667;1,9000000000;0,3333333333;True;3,5555555556;1,4222222222;no;weihnachtsferien
2018-01-01;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;7,2916666667;71,5833333333;0,0166666667;0,4000000000;0,2916666667;True;5,1666666667;2,0666666667;Neujahr;no
2018-01-02;222,0000000000;0,0000000000;5,7000000000;0,0000000000;17,3000000000;24,4500000000;4,8583333333;84,5000000000;0,1500000000;3,6000000000;0,7083333333;True;0,0000000000;0,0000000000;no;no
2018-01-03;81,0000000000;0,0000000000;9,8000000000;0,0000000000;3,8000000000;28,6500000000;6,0583333333;80,8750000000;0,5291666667;12,7000000000;0,8750000000;True;2,8333333333;1,1333333333;no;no
2018-01-04;697,7000000000;1,5000000000;4,8000000000;0,0000000000;46,9000000000;26,9300000000;6,3791666667;86,1666666667;0,3125000000;7,5000000000;0,6250000000;True;0,0000000000;0,0000000000;no;no
2018-01-05;533,7000000000;10,1000000000;108,2000000000;0,0000000000;25,8500000000;122,9000000000;7,7958333333;83,8333333333;0,1750000000;4,2000000000;0,4166666667;True;0,0000000000;0,0000000000;no;no
2018-01-06;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,2125000000;97,0833333333;0,0000000000;0,0000000000;0,1666666667;True;0,2222222222;0,0888888889;Heilige Drei Könige;no
2018-01-07;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;5,1291666667;84,4166666667;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-01-08;199,9000000000;0,0000000000;50,2000000000;0,0000000000;10,6500000000;41,6500000000;5,7958333333;78,0833333333;0,0000000000;0,0000000000;0,0000000000;False;0,8333333333;0,3333333333;no;no
2018-01-09;175,3000000000;19,9000000000;52,6000000000;0,0000000000;19,7700000000;58,1500000000;3,5416666667;91,2083333333;0,0000000000;0,0000000000;0,1250000000;True;1,6666666667;0,6666666667;no;no
2018-01-10;151,7000000000;19,2000000000;25,5000000000;0,0000000000;5,1400000000;32,9500000000;1,8625000000;95,2916666667;0,0000000000;0,0000000000;0,0000000000;False;12,3888888889;4,9555555556;no;no
2018-01-11;178,0000000000;0,0000000000;30,1000000000;0,0000000000;8,2500000000;67,8400000000;1,5875000000;94,0416666667;0,0000000000;0,0000000000;0,0416666667;True;0,0000000000;0,0000000000;no;no
2018-01-12;126,3000000000;3,6000000000;9,4000000000;0,0000000000;7,5200000000;42,2700000000;3,0916666667;93,1250000000;0,0000000000;0,0000000000;0,1666666667;True;0,0000000000;0,0000000000;no;no
2018-01-13;158,9000000000;28,6000000000;17,0000000000;0,0000000000;5,8500000000;6,7500000000;1,5250000000;83,8750000000;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-01-14;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,6500000000;74,0833333333;0,0000000000;0,0000000000;0,0000000000;False;16,5555555556;6,6222222222;no;no
2018-01-15;105,0000000000;0,0000000000;60,4000000000;0,0000000000;0,0000000000;32,3000000000;-0,1333333333;84,2083333333;0,0875000000;2,1000000000;0,3333333333;True;0,5000000000;0,2000000000;no;no
2018-01-16;269,1000000000;24,9000000000;41,0000000000;0,0000000000;5,5500000000;28,4500000000;4,0291666667;89,9166666667;0,4583333333;11,0000000000;0,8750000000;True;6,4444444444;2,5777777778;no;no
2018-01-17;159,5000000000;3,6000000000;19,7000000000;0,0000000000;2,2000000000;11,4900000000;1,4666666667;86,2916666667;0,1250000000;3,0000000000;0,8333333333;True;3,4444444444;1,3777777778;no;no
2018-01-18;106,9000000000;3,4000000000;14,1000000000;0,0000000000;4,2000000000;96,1400000000;4,0333333333;78,7500000000;0,2250000000;5,4000000000;0,4583333333;True;2,9444444444;1,1777777778;no;no
2018-01-19;115,3000000000;8,7000000000;30,5000000000;0,0000000000;5,6600000000;115,1400000000;1,3916666667;89,5416666667;0,0791666667;1,9000000000;0,5833333333;True;2,5555555556;1,0222222222;no;no
2018-01-20;227,5000000000;0,0000000000;38,6000000000;0,0000000000;12,3800000000;40,2000000000;0,9833333333;93,9583333333;0,2208333333;5,3000000000;0,7083333333;True;0,6111111111;0,2444444444;no;no
2018-01-21;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;1,1750000000;91,5416666667;0,0833333333;2,0000000000;0,6666666667;True;1,9444444444;0,7777777778;no;no
2018-01-22;56,5000000000;0,0000000000;64,0000000000;0,0000000000;2,1500000000;19,7500000000;0,7375000000;95,6250000000;0,0583333333;1,4000000000;0,4583333333;True;0,0000000000;0,0000000000;no;no
2018-01-23;125,0000000000;5,4000000000;38,1000000000;4,4500000000;7,5000000000;42,7000000000;5,0083333333;86,8750000000;0,0000000000;0,0000000000;0,0833333333;True;0,0000000000;0,0000000000;no;no
2018-01-24;136,9000000000;0,0000000000;16,3000000000;0,0000000000;16,9000000000;21,8400000000;6,9791666667;87,7083333333;0,0333333333;0,8000000000;0,3750000000;True;0,6111111111;0,2444444444;no;no
2018-01-25;172,5000000000;1,9000000000;44,1000000000;0,0000000000;13,0100000000;69,6000000000;7,6791666667;76,0000000000;0,0000000000;0,0000000000;0,0000000000;False;0,3888888889;0,1555555556;no;no
2018-01-26;228,4000000000;5,5000000000;192,4500000000;0,0000000000;7,5700000000;84,4000000000;6,8458333333;87,0833333333;0,0333333333;0,8000000000;0,5000000000;True;0,0555555556;0,0222222222;no;no
2018-01-27;203,5500000000;0,0000000000;56,4000000000;0,0000000000;1,0000000000;29,6900000000;5,0958333333;90,1666666667;0,0000000000;0,0000000000;0,0416666667;True;7,1666666667;2,8666666667;no;no
2018-01-28;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;6,2625000000;84,7916666667;0,0000000000;0,0000000000;0,0833333333;True;0,0000000000;0,0000000000;no;no
2018-01-29;247,2500000000;1,9000000000;55,2000000000;0,0000000000;12,1500000000;51,4900000000;7,8791666667;84,5416666667;0,0000000000;0,0000000000;0,6666666667;True;0,0000000000;0,0000000000;no;no
2018-01-30;204,2000000000;2,4000000000;57,8000000000;0,0000000000;7,5000000000;34,4800000000;3,9583333333;77,6666666667;0,0000000000;0,0000000000;0,0833333333;True;23,6111111111;9,4444444444;no;no
2018-01-31;0,0100000000;19,5000000000;14,8000000000;28,0000000000;14,5500000000;25,6000000000;5,5416666667;88,2083333333;0,3208333333;7,7000000000;0,6666666667;True;0,0000000000;0,0000000000;no;no
2018-02-01;160,3000000000;3,8000000000;75,5000000000;288,2600000000;6,0000000000;86,2900000000;3,1083333333;88,2083333333;0,1583333333;3,8000000000;0,6250000000;True;0,9444444444;0,3777777778;no;no
2018-02-02;204,4000000000;52,9500000000;20,0000000000;0,0000000000;24,2500000000;29,8900000000;2,0375000000;85,5833333333;0,0250000000;0,6000000000;0,5000000000;True;0,6111111111;0,2444444444;no;no
2018-02-03;333,3000000000;73,5000000000;26,3000000000;0,0000000000;5,8500000000;87,7500000000;1,2583333333;88,2916666667;0,0416666667;1,0000000000;0,4583333333;True;0,0000000000;0,0000000000;no;no
2018-02-04;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-1,0208333333;92,8333333333;0,1833333333;4,4000000000;0,3333333333;True;0,0000000000;0,0000000000;no;no
2018-02-05;170,8000000000;8,0000000000;18,8000000000;202,0000000000;7,3000000000;43,6900000000;-2,0041666667;78,7083333333;0,0000000000;0,0000000000;0,0000000000;False;21,3888888889;8,5555555556;no;no
2018-02-06;178,2000000000;27,8000000000;18,5000000000;0,0000000000;6,8500000000;40,6000000000;-2,3500000000;78,8333333333;0,0000000000;0,0000000000;0,0000000000;False;12,7777777778;5,1111111111;no;no
2018-02-07;581,4000000000;7,4000000000;23,8000000000;0,0000000000;6,9000000000;17,0000000000;-3,0833333333;81,9583333333;0,0000000000;0,0000000000;0,0000000000;False;2,6111111111;1,0444444444;no;no
2018-02-08;178,9000000000;7,8000000000;22,3000000000;491,7500000000;6,7000000000;10,5500000000;-2,0333333333;83,0833333333;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-02-09;298,7000000000;12,0000000000;3,5000000000;2,5000000000;20,1200000000;16,7000000000;-2,7875000000;89,9166666667;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;no
2018-02-10;362,8000000000;5,7000000000;36,7000000000;0,0000000000;12,9000000000;2,5500000000;0,2291666667;86,7500000000;0,0000000000;0,0000000000;0,1250000000;True;0,0000000000;0,0000000000;no;no
2018-02-11;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,9000000000;89,7916666667;0,0250000000;0,6000000000;0,4166666667;True;0,0000000000;0,0000000000;no;no
2018-02-12;280,2000000000;5,4000000000;30,9000000000;169,4000000000;0,0000000000;57,3000000000;0,3458333333;88,0000000000;0,0166666667;0,4000000000;0,5833333333;True;2,8333333333;1,1333333333;no;winterferien
2018-02-13;240,7000000000;4,0000000000;16,3000000000;0,0000000000;15,4500000000;21,1300000000;-2,1041666667;82,1250000000;0,0000000000;0,0000000000;0,0000000000;False;27,6111111111;11,0444444444;no;winterferien
2018-02-14;1004,6500000000;7,0000000000;50,8000000000;50,0000000000;4,3500000000;128,3700000000;-3,1583333333;76,3750000000;0,0000000000;0,0000000000;0,0000000000;False;30,0555555556;12,0222222222;no;winterferien
2018-02-15;106,1000000000;35,0000000000;17,6500000000;159,9900000000;4,3000000000;26,2000000000;-1,5750000000;85,7083333333;0,1041666667;2,5000000000;0,4166666667;True;0,0000000000;0,0000000000;no;winterferien
2018-02-16;292,3000000000;30,9000000000;27,4000000000;3,5000000000;16,5300000000;252,1000000000;0,2125000000;96,2916666667;0,0750000000;1,8000000000;0,2083333333;True;0,9444444444;0,3777777778;no;winterferien
2018-02-17;375,2900000000;0,0000000000;0,0000000000;0,0000000000;11,6000000000;18,7500000000;-0,6541666667;89,0000000000;0,0000000000;0,0000000000;0,0000000000;False;0,0000000000;0,0000000000;no;winterferien
2018-02-18;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-0,1833333333;81,0416666667;0,0000000000;0,0000000000;0,0000000000;False;20,5000000000;8,2000000000;no;no
2018-02-19;747,3000000000;15,6000000000;62,5000000000;22,1500000000;14,5800000000;10,7500000000;-1,9625000000;82,2500000000;0,0000000000;0,0000000000;0,0000000000;False;9,7222222222;3,8888888889;no;no
2018-02-20;156,6000000000;11,4000000000;8,7000000000;0,0000000000;31,8300000000;50,3400000000;-2,8375000000;81,3750000000;0,0000000000;0,0000000000;0,0416666667;True;0,0000000000;0,0000000000;no;no
2018-02-21;364,7000000000;1,9000000000;6,9000000000;0,0000000000;3,1000000000;25,3900000000;-0,7166666667;69,3333333333;0,0000000000;0,0000000000;0,0000000000;False;29,8888888889;11,9555555556;no;no
2018-02-22;223,4000000000;155,5000000000;6,5000000000;210,2000000000;3,8000000000;32,5800000000;-0,9750000000;57,6250000000;0,0000000000;0,0000000000;0,0000000000;False;31,6111111111;12,6444444444;no;no
2018-02-23;330,7500000000;99,4000000000;48,3000000000;0,0000000000;7,8000000000;109,0000000000;-2,1833333333;58,9583333333;0,0000000000;0,0000000000;0,0000000000;False;31,6111111111;12,6444444444;no;no
2018-02-24;306,4500000000;10,0000000000;5,0000000000;0,0000000000;4,5000000000;71,1500000000;-3,0916666667;55,5833333333;0,0000000000;0,0000000000;0,0000000000;False;31,0555555556;12,4222222222;no;no
2018-02-25;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000;-5,8791666667;51,0000000000;0,0000000000;0,0000000000;0,0000000000;False;32,3888888889;12,9555555556;no;no
2018-02-26;295,3000000000;0,0000000000;2,2000000000;49,8500000000;10,9000000000;131,6000000000;-8,2000000000;59,3333333333;0,0000000000;0,0000000000;0,0000000000;False;18,3888888889;7,3555555556;no;no
2018-02-27;142,6000000000;8,0000000000;0,0000000000;0,0000000000;12,5000000000;52,5500000000;-9,2125000000;58,0416666667;0,0000000000;0,0000000000;0,0000000000;False;28,9444444444;11,5777777778;no;no
